TRANSACTION_ID;TRANSACTION_DATE;TRANSACTION_TIME;TRANSACTION_QTY;STORE_ID;STORE_LOCATION;PRODUCT_ID;UNIT_PRICE;PRODUCT_CATEGORY;PRODUCT_TYPE;PRODUCT_DETAIL;TIME_BUCKETS;MONTH_ID;TOTAL_SALES2;WEEKDAY
161;2023/01/01;03:09,0;1;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Afternoon 12PM-4PM;202301;3,75;Sunday
162;2023/01/01;03:38,0;1;8;Hell's Kitchen;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Afternoon 12PM-4PM;202301;3;Sunday
163;2023/01/01;03:43,0;1;3;Astoria;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
164;2023/01/01;04:22,0;2;8;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Afternoon 12PM-4PM;202301;7;Sunday
165;2023/01/01;05:31,0;2;3;Astoria;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Afternoon 12PM-4PM;202301;5;Sunday
166;2023/01/01;06:29,0;1;5;Lower Manhattan;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
167;2023/01/01;07:42,0;1;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Afternoon 12PM-4PM;202301;3;Sunday
168;2023/01/01;08:21,0;1;5;Lower Manhattan;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Afternoon 12PM-4PM;202301;3;Sunday
169;2023/01/01;08:36,0;1;8;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Afternoon 12PM-4PM;202301;3,1;Sunday
170;2023/01/01;09:11,0;2;3;Astoria;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Afternoon 12PM-4PM;202301;4;Sunday
171;2023/01/01;09:12,0;2;8;Hell's Kitchen;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Afternoon 12PM-4PM;202301;5;Sunday
172;2023/01/01;13:07,0;2;5;Lower Manhattan;38;3,75;Coffee;Barista Espresso;Latte;Afternoon 12PM-4PM;202301;7,5;Sunday
173;2023/01/01;14:26,0;2;8;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Afternoon 12PM-4PM;202301;6,2;Sunday
174;2023/01/01;17:38,0;2;8;Hell's Kitchen;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Afternoon 12PM-4PM;202301;5;Sunday
175;2023/01/01;18:07,0;2;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
176;2023/01/01;18:44,0;2;3;Astoria;49;3;Tea;Brewed Black tea;English Breakfast Lg;Afternoon 12PM-4PM;202301;6;Sunday
177;2023/01/01;20:16,0;2;3;Astoria;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Afternoon 12PM-4PM;202301;7,5;Sunday
178;2023/01/01;23:39,0;1;3;Astoria;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Afternoon 12PM-4PM;202301;3;Sunday
179;2023/01/01;27:06,0;2;5;Lower Manhattan;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Afternoon 12PM-4PM;202301;8,5;Sunday
180;2023/01/01;30:46,0;2;3;Astoria;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Afternoon 12PM-4PM;202301;5;Sunday
181;2023/01/01;30:49,0;1;8;Hell's Kitchen;38;3,75;Coffee;Barista Espresso;Latte;Afternoon 12PM-4PM;202301;3,75;Sunday
182;2023/01/01;33:20,0;2;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Afternoon 12PM-4PM;202301;5;Sunday
183;2023/01/01;33:35,0;2;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Afternoon 12PM-4PM;202301;5;Sunday
184;2023/01/01;35:53,0;2;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
185;2023/01/01;36:57,0;1;8;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Afternoon 12PM-4PM;202301;3,75;Sunday
186;2023/01/01;38:28,0;2;8;Hell's Kitchen;49;3;Tea;Brewed Black tea;English Breakfast Lg;Afternoon 12PM-4PM;202301;6;Sunday
187;2023/01/01;42:26,0;1;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Afternoon 12PM-4PM;202301;3;Sunday
188;2023/01/01;44:01,0;1;8;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Afternoon 12PM-4PM;202301;3,75;Sunday
189;2023/01/01;44:31,0;1;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Afternoon 12PM-4PM;202301;3;Sunday
190;2023/01/01;44:32,0;1;3;Astoria;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
191;2023/01/01;45:52,0;2;3;Astoria;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Afternoon 12PM-4PM;202301;4;Sunday
192;2023/01/01;46:22,0;1;3;Astoria;56;2,55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;Afternoon 12PM-4PM;202301;2,55;Sunday
193;2023/01/01;46:26,0;1;3;Astoria;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
194;2023/01/01;46:55,0;1;3;Astoria;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Afternoon 12PM-4PM;202301;3,5;Sunday
195;2023/01/01;46:55,0;1;3;Astoria;75;3,5;Bakery;Pastry;Croissant;Afternoon 12PM-4PM;202301;3,5;Sunday
196;2023/01/01;48:08,0;2;3;Astoria;38;3,75;Coffee;Barista Espresso;Latte;Afternoon 12PM-4PM;202301;7,5;Sunday
197;2023/01/01;49:48,0;1;8;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Afternoon 12PM-4PM;202301;3;Sunday
198;2023/01/01;50:15,0;1;3;Astoria;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Afternoon 12PM-4PM;202301;4,5;Sunday
199;2023/01/01;50:28,0;2;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Afternoon 12PM-4PM;202301;6;Sunday
200;2023/01/01;51:21,0;1;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Afternoon 12PM-4PM;202301;3;Sunday
201;2023/01/01;51:57,0;1;5;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Afternoon 12PM-4PM;202301;4,75;Sunday
202;2023/01/01;51:57,0;1;5;Lower Manhattan;72;3,25;Bakery;Scone;Ginger Scone;Afternoon 12PM-4PM;202301;3,25;Sunday
203;2023/01/01;52:18,0;1;5;Lower Manhattan;56;2,55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;Afternoon 12PM-4PM;202301;2,55;Sunday
204;2023/01/01;52:18,0;1;5;Lower Manhattan;75;3,5;Bakery;Pastry;Croissant;Afternoon 12PM-4PM;202301;3,5;Sunday
205;2023/01/01;53:11,0;2;8;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Afternoon 12PM-4PM;202301;5;Sunday
206;2023/01/01;53:59,0;1;8;Hell's Kitchen;37;3;Coffee;Barista Espresso;Espresso shot;Afternoon 12PM-4PM;202301;3;Sunday
207;2023/01/01;55:25,0;1;3;Astoria;49;3;Tea;Brewed Black tea;English Breakfast Lg;Afternoon 12PM-4PM;202301;3;Sunday
208;2023/01/01;55:27,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Afternoon 12PM-4PM;202301;3,1;Sunday
209;2023/01/01;55:27,0;1;5;Lower Manhattan;75;3,5;Bakery;Pastry;Croissant;Afternoon 12PM-4PM;202301;3,5;Sunday
210;2023/01/01;55:36,0;1;8;Hell's Kitchen;45;3;Tea;Brewed herbal tea;Peppermint Lg;Afternoon 12PM-4PM;202301;3;Sunday
211;2023/01/01;55:53,0;2;8;Hell's Kitchen;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Afternoon 12PM-4PM;202301;6;Sunday
212;2023/01/01;56:33,0;1;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Afternoon 12PM-4PM;202301;4,75;Sunday
213;2023/01/01;56:59,0;1;3;Astoria;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Afternoon 12PM-4PM;202301;3;Sunday
214;2023/01/01;58:54,0;2;3;Astoria;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Afternoon 12PM-4PM;202301;5;Sunday
215;2023/01/01;59:06,0;1;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Afternoon 12PM-4PM;202301;3,75;Sunday
216;2023/01/01;00:38,0;2;5;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Afternoon 12PM-4PM;202301;6;Sunday
217;2023/01/01;01:33,0;2;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
218;2023/01/01;02:40,0;1;8;Hell's Kitchen;49;3;Tea;Brewed Black tea;English Breakfast Lg;Afternoon 12PM-4PM;202301;3;Sunday
219;2023/01/01;02:40,0;1;8;Hell's Kitchen;78;4,5;Bakery;Scone;Scottish Cream Scone ;Afternoon 12PM-4PM;202301;4,5;Sunday
220;2023/01/01;02:52,0;1;8;Hell's Kitchen;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Afternoon 12PM-4PM;202301;3;Sunday
221;2023/01/01;03:13,0;2;3;Astoria;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Afternoon 12PM-4PM;202301;6;Sunday
222;2023/01/01;04:01,0;2;8;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
223;2023/01/01;04:01,0;1;8;Hell's Kitchen;72;3,25;Bakery;Scone;Ginger Scone;Afternoon 12PM-4PM;202301;3,25;Sunday
224;2023/01/01;04:22,0;2;8;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Afternoon 12PM-4PM;202301;5;Sunday
225;2023/01/01;04:37,0;2;8;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Afternoon 12PM-4PM;202301;5;Sunday
226;2023/01/01;04:51,0;1;3;Astoria;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Afternoon 12PM-4PM;202301;2;Sunday
227;2023/01/01;05:56,0;1;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Afternoon 12PM-4PM;202301;3,5;Sunday
228;2023/01/01;07:37,0;2;5;Lower Manhattan;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Afternoon 12PM-4PM;202301;6;Sunday
229;2023/01/01;09:03,0;1;3;Astoria;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Afternoon 12PM-4PM;202301;3,1;Sunday
230;2023/01/01;12:03,0;2;5;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Afternoon 12PM-4PM;202301;6;Sunday
231;2023/01/01;13:09,0;1;5;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Afternoon 12PM-4PM;202301;3,75;Sunday
232;2023/01/01;17:30,0;1;8;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;Afternoon 12PM-4PM;202301;2,55;Sunday
233;2023/01/01;17:32,0;2;3;Astoria;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Afternoon 12PM-4PM;202301;8;Sunday
234;2023/01/01;18:34,0;2;8;Hell's Kitchen;49;3;Tea;Brewed Black tea;English Breakfast Lg;Afternoon 12PM-4PM;202301;6;Sunday
235;2023/01/01;19:09,0;1;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Afternoon 12PM-4PM;202301;4;Sunday
236;2023/01/01;19:09,0;1;8;Hell's Kitchen;75;3,5;Bakery;Pastry;Croissant;Afternoon 12PM-4PM;202301;3,5;Sunday
237;2023/01/01;19:36,0;1;3;Astoria;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
238;2023/01/01;19:56,0;2;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
239;2023/01/01;20:51,0;2;3;Astoria;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Afternoon 12PM-4PM;202301;6,2;Sunday
240;2023/01/01;21:23,0;2;3;Astoria;38;3,75;Coffee;Barista Espresso;Latte;Afternoon 12PM-4PM;202301;7,5;Sunday
241;2023/01/01;22:11,0;1;5;Lower Manhattan;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
242;2023/01/01;22:45,0;2;3;Astoria;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Afternoon 12PM-4PM;202301;5;Sunday
243;2023/01/01;23:54,0;2;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Afternoon 12PM-4PM;202301;7;Sunday
244;2023/01/01;24:29,0;2;5;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Afternoon 12PM-4PM;202301;7,5;Sunday
245;2023/01/01;30:49,0;2;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
246;2023/01/01;32:07,0;2;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
247;2023/01/01;32:34,0;1;5;Lower Manhattan;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Afternoon 12PM-4PM;202301;3;Sunday
248;2023/01/01;34:12,0;2;3;Astoria;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Afternoon 12PM-4PM;202301;4;Sunday
249;2023/01/01;38:09,0;1;8;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Afternoon 12PM-4PM;202301;3,5;Sunday
250;2023/01/01;38:11,0;2;8;Hell's Kitchen;40;3,75;Coffee;Barista Espresso;Cappuccino;Afternoon 12PM-4PM;202301;7,5;Sunday
251;2023/01/01;39:41,0;1;5;Lower Manhattan;51;3;Tea;Brewed Black tea;Earl Grey Lg;Afternoon 12PM-4PM;202301;3;Sunday
252;2023/01/01;40:47,0;2;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Afternoon 12PM-4PM;202301;5;Sunday
253;2023/01/01;41:09,0;2;3;Astoria;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Afternoon 12PM-4PM;202301;5;Sunday
254;2023/01/01;42:10,0;1;3;Astoria;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Afternoon 12PM-4PM;202301;3;Sunday
255;2023/01/01;42:49,0;1;5;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Afternoon 12PM-4PM;202301;3,75;Sunday
256;2023/01/01;42:58,0;1;5;Lower Manhattan;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
257;2023/01/01;42:58,0;1;5;Lower Manhattan;72;3,25;Bakery;Scone;Ginger Scone;Afternoon 12PM-4PM;202301;3,25;Sunday
258;2023/01/01;43:18,0;2;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Afternoon 12PM-4PM;202301;5;Sunday
259;2023/01/01;43:18,0;1;3;Astoria;69;3,25;Bakery;Biscotti;Hazelnut Biscotti;Afternoon 12PM-4PM;202301;3,25;Sunday
260;2023/01/01;43:41,0;2;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
261;2023/01/01;44:26,0;1;3;Astoria;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Afternoon 12PM-4PM;202301;3,1;Sunday
262;2023/01/01;47:51,0;1;8;Hell's Kitchen;40;3,75;Coffee;Barista Espresso;Cappuccino;Afternoon 12PM-4PM;202301;3,75;Sunday
263;2023/01/01;49:03,0;2;8;Hell's Kitchen;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Afternoon 12PM-4PM;202301;4;Sunday
264;2023/01/01;50:09,0;1;5;Lower Manhattan;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Afternoon 12PM-4PM;202301;3;Sunday
265;2023/01/01;50:47,0;2;8;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Afternoon 12PM-4PM;202301;5;Sunday
266;2023/01/01;51:56,0;2;8;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Afternoon 12PM-4PM;202301;6;Sunday
267;2023/01/01;53:04,0;2;3;Astoria;38;3,75;Coffee;Barista Espresso;Latte;Afternoon 12PM-4PM;202301;7,5;Sunday
268;2023/01/01;53:31,0;1;8;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Afternoon 12PM-4PM;202301;3,5;Sunday
269;2023/01/01;54:18,0;2;8;Hell's Kitchen;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Afternoon 12PM-4PM;202301;4;Sunday
270;2023/01/01;55:04,0;1;5;Lower Manhattan;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
271;2023/01/01;55:50,0;2;8;Hell's Kitchen;45;3;Tea;Brewed herbal tea;Peppermint Lg;Afternoon 12PM-4PM;202301;6;Sunday
272;2023/01/01;56:15,0;2;8;Hell's Kitchen;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Afternoon 12PM-4PM;202301;5;Sunday
273;2023/01/01;56:24,0;1;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Afternoon 12PM-4PM;202301;3;Sunday
274;2023/01/01;57:34,0;2;5;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Afternoon 12PM-4PM;202301;7;Sunday
275;2023/01/01;57:34,0;1;5;Lower Manhattan;71;3,75;Bakery;Pastry;Chocolate Croissant;Afternoon 12PM-4PM;202301;3,75;Sunday
276;2023/01/01;58:10,0;2;3;Astoria;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Afternoon 12PM-4PM;202301;5;Sunday
277;2023/01/01;58:11,0;1;5;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Afternoon 12PM-4PM;202301;2,45;Sunday
278;2023/01/01;59:58,0;2;5;Lower Manhattan;39;4,25;Coffee;Barista Espresso;Latte Rg;Afternoon 12PM-4PM;202301;8,5;Sunday
279;2023/01/01;03:34,0;2;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Afternoon 12PM-4PM;202301;4,4;Sunday
280;2023/01/01;03:34,0;1;5;Lower Manhattan;69;3,25;Bakery;Biscotti;Hazelnut Biscotti;Afternoon 12PM-4PM;202301;3,25;Sunday
281;2023/01/01;03:41,0;1;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Afternoon 12PM-4PM;202301;3;Sunday
282;2023/01/01;07:12,0;2;3;Astoria;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Afternoon 12PM-4PM;202301;8,5;Sunday
283;2023/01/01;07:56,0;1;3;Astoria;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
284;2023/01/01;08:03,0;1;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Afternoon 12PM-4PM;202301;3;Sunday
285;2023/01/01;08:03,0;1;8;Hell's Kitchen;71;3,75;Bakery;Pastry;Chocolate Croissant;Afternoon 12PM-4PM;202301;3,75;Sunday
286;2023/01/01;11:14,0;2;8;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Afternoon 12PM-4PM;202301;7,5;Sunday
287;2023/01/01;13:28,0;2;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Afternoon 12PM-4PM;202301;6,2;Sunday
288;2023/01/01;19:57,0;2;5;Lower Manhattan;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Afternoon 12PM-4PM;202301;5;Sunday
289;2023/01/01;20:06,0;2;3;Astoria;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Afternoon 12PM-4PM;202301;6,2;Sunday
290;2023/01/01;20:08,0;2;3;Astoria;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Afternoon 12PM-4PM;202301;5;Sunday
291;2023/01/01;22:01,0;2;8;Hell's Kitchen;49;3;Tea;Brewed Black tea;English Breakfast Lg;Afternoon 12PM-4PM;202301;6;Sunday
292;2023/01/01;22:38,0;2;5;Lower Manhattan;39;4,25;Coffee;Barista Espresso;Latte Rg;Afternoon 12PM-4PM;202301;8,5;Sunday
293;2023/01/01;23:28,0;1;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Afternoon 12PM-4PM;202301;4;Sunday
294;2023/01/01;23:28,0;1;8;Hell's Kitchen;71;3,75;Bakery;Pastry;Chocolate Croissant;Afternoon 12PM-4PM;202301;3,75;Sunday
295;2023/01/01;24:55,0;2;3;Astoria;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Afternoon 12PM-4PM;202301;8,5;Sunday
296;2023/01/01;24:55,0;1;3;Astoria;79;3,75;Bakery;Scone;Jumbo Savory Scone;Afternoon 12PM-4PM;202301;3,75;Sunday
297;2023/01/01;25:32,0;2;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Afternoon 12PM-4PM;202301;7;Sunday
298;2023/01/01;25:39,0;2;5;Lower Manhattan;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Afternoon 12PM-4PM;202301;6;Sunday
299;2023/01/01;26:36,0;1;8;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Afternoon 12PM-4PM;202301;4,75;Sunday
300;2023/01/01;29:05,0;2;5;Lower Manhattan;45;3;Tea;Brewed herbal tea;Peppermint Lg;Afternoon 12PM-4PM;202301;6;Sunday
301;2023/01/01;29:50,0;2;5;Lower Manhattan;49;3;Tea;Brewed Black tea;English Breakfast Lg;Afternoon 12PM-4PM;202301;6;Sunday
302;2023/01/01;29:50,0;1;5;Lower Manhattan;78;4,5;Bakery;Scone;Scottish Cream Scone ;Afternoon 12PM-4PM;202301;4,5;Sunday
303;2023/01/01;30:51,0;1;8;Hell's Kitchen;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
304;2023/01/01;30:58,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Afternoon 12PM-4PM;202301;3,1;Sunday
305;2023/01/01;31:26,0;1;5;Lower Manhattan;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
306;2023/01/01;32:20,0;2;8;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Afternoon 12PM-4PM;202301;6;Sunday
307;2023/01/01;32:42,0;2;5;Lower Manhattan;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Afternoon 12PM-4PM;202301;8,5;Sunday
308;2023/01/01;32:54,0;2;8;Hell's Kitchen;39;4,25;Coffee;Barista Espresso;Latte Rg;Afternoon 12PM-4PM;202301;8,5;Sunday
309;2023/01/01;35:47,0;1;3;Astoria;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Afternoon 12PM-4PM;202301;4;Sunday
310;2023/01/01;36:23,0;2;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Afternoon 12PM-4PM;202301;6;Sunday
311;2023/01/01;36:35,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Afternoon 12PM-4PM;202301;3,1;Sunday
312;2023/01/01;37:48,0;1;5;Lower Manhattan;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
313;2023/01/01;39:06,0;1;5;Lower Manhattan;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Afternoon 12PM-4PM;202301;3;Sunday
314;2023/01/01;39:48,0;2;8;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Afternoon 12PM-4PM;202301;4,9;Sunday
315;2023/01/01;42:39,0;2;5;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Afternoon 12PM-4PM;202301;9,5;Sunday
316;2023/01/01;43:13,0;2;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Afternoon 12PM-4PM;202301;5;Sunday
317;2023/01/01;45:31,0;1;3;Astoria;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Afternoon 12PM-4PM;202301;3;Sunday
318;2023/01/01;46:09,0;1;8;Hell's Kitchen;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Afternoon 12PM-4PM;202301;2,5;Sunday
319;2023/01/01;47:29,0;1;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Afternoon 12PM-4PM;202301;3;Sunday
320;2023/01/01;47:29,0;1;8;Hell's Kitchen;75;3,5;Bakery;Pastry;Croissant;Afternoon 12PM-4PM;202301;3,5;Sunday
321;2023/01/01;49:49,0;2;8;Hell's Kitchen;51;3;Tea;Brewed Black tea;Earl Grey Lg;Afternoon 12PM-4PM;202301;6;Sunday
322;2023/01/01;51:19,0;2;5;Lower Manhattan;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Afternoon 12PM-4PM;202301;6;Sunday
323;2023/01/01;55:34,0;2;3;Astoria;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Afternoon 12PM-4PM;202301;4,9;Sunday
324;2023/01/01;58:07,0;2;8;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Afternoon 12PM-4PM;202301;6;Sunday
325;2023/01/01;58:35,0;1;3;Astoria;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Afternoon 12PM-4PM;202301;3;Sunday
326;2023/01/01;02:04,0;2;3;Astoria;39;4,25;Coffee;Barista Espresso;Latte Rg;Afternoon 12PM-4PM;202301;8,5;Sunday
